2 Pallas,1988,07,17.770,V,11.0,1.30,0.05,14.3,1.2,-1.30,-9.99,194.0,Sanglok,Unpb,Kiselev
2 Pallas,1988,07,17.798,R,11.0,1.46,0.05,13.4,1.2,-1.46,-9.99,194.0,Sanglok,Unpb,Kiselev
2 Pallas,1988,07,17.833,B,11.0,1.27,0.05,11.5,1.2,-1.27,-9.99,194.0,Sanglok,Unpb,Kiselev
2 Pallas,1988,07,26.753,R,10.1,1.36,0.06,176.0,1.3,-1.36,-9.99,178.2,Sanglok,Unpb,Kiselev
2 Pallas,1988,08,10.784,B,10.0,1.28,0.05,148.0,1.2,-1.28,-9.99,148.1,Sanglok,Unpb,Kiselev
2 Pallas,1988,08,10.815,R,10.0,1.46,0.05,147.2,1.1,-1.46,-9.99,148.1,Sanglok,Unpb,Kiselev
2 Pallas,1988,08,21.872,U,10.8,1.24,0.10,-9.99,-9.99,-9.99,-9.99,-9.99,Crimea   1.2,Unpb,Lupishko
2 Pallas,1988,08,21.872,B,10.8,1.24,0.05,-9.99,-9.99,-9.99,-9.99,-9.99,Crimea   1.2,Unpb,Lupishko
2 Pallas,1988,08,21.872,V,10.8,1.16,0.06,-9.99,-9.99,-9.99,-9.99,-9.99,Crimea   1.2,Unpb,Lupishko
2 Pallas,1988,08,21.872,R,10.8,1.21,0.04,-9.99,-9.99,-9.99,-9.99,-9.99,Crimea   1.2,Unpb,Lupishko
2 Pallas,1988,08,21.872,I,10.8,1.17,0.04,-9.99,-9.99,-9.99,-9.99,-9.99,Crimea   1.2,Unpb,Lupishko
2 Pallas,2007,11,13,V,18.0,0.04,0.06,108.4,28.3,-0.01,-9.99,70.0,CASLEO,2012,Gil-Hutton
2 Pallas,2009,02,21,V,27.00,-9.99,0.02,-9.99,0.2,2.03,2.4,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2010,04,19,B,14.60,-9.99,0.03,-9.99,0.7,-0.96,81.1,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2010,04,19,V,14.60,-9.99,0.01,-9.99,0.3,-0.72,92.7,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2010,04,19,R,14.60,-9.99,0.01,-9.99,0.4,-0.70,87.7,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2010,04,19,I,14.60,-9.99,0.01,-9.99,0.2,-0.75,89.8,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2010,04,21,V,14.40,-9.99,0.01,-9.99,0.4,-0.87,94.6,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2011,07,28,V,10.50,-9.99,0.02,-9.99,0.4,-1.22,90.1,-9.99,CASLEO   2.1,2014,Gil-Hutton
2 Pallas,2015,02,18,V,18.70,-9.99,0.03,-9.99,-9.99,0.05,-9.99,-9.99,Calern,2017,Devogele
2 Pallas,2015,02,18,R,18.70,-9.99,0.04,-9.99,-9.99,0.08,-9.99,-9.99,Calern,2017,Devogele
3 Juno,1966,09,26.48,B,27.48,0.75,-9.99,-9.99,-9.99,0.74,3.5,-9.99,Catalina,1974,Zellner
3 Juno,1966,10,18.44,B,28.70,0.79,-9.99,-9.99,-9.99,0.78,4.0,-9.99,Catalina,1974,Zellner
3 Juno,1966,10,18.46,U,28.70,0.91,0.17,-9.99,-9.99,0.84,11.6,-9.99,Catalina,1974,Zellner
3 Juno,1966,10,18.50,G,28.70,0.69,0.11,-9.99,-9.99,0.60,14.6,-9.99,Catalina,1974,Zellner
3 Juno,1966,10,19.42,B,28.71,0.84,0.06,-9.99,-9.99,0.82,7.0,-9.99,Catalina,1974,Zellner
3 Juno,1966,10,19.46,B,27.48,0.75,0.22,-9.99,-9.99,0.65,-20.0,-9.99,Catalina,1974,Zellner
